Gene,SYMBOL,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12
g8181,g8181,-1.857234795,-2.750286568,-2.750286568,0.795657533,2.296431479,3.708000457,-2.750286568,-2.750286568,-2.750286568,-2.750286568,2.391422974,-2.750286568
g8182,g8182,-0.769270371,-1.185166852,-1.496957361,3.444994567,0.161471471,-0.578556493,3.097639019,-1.437692714,-1.738035171,-1.248334245,-0.900118892,3.891370015
g8183,EXOSC8,5.350231532,5.724907102,4.901187485,5.061330413,5.165696424,4.886980526,5.071245189,5.120847284,5.26146925,4.727231365,4.708302304,4.935747913
g8184,DMRTA2,1.451623064,0.863528594,0.846000871,0.836143129,0.505279827,0.755769151,0.940043592,0.812614404,0.259885068,-0.544062877,0.333696066,-0.410871222
g8185,g8185,-2.750286568,-1.174295513,-2.750286568,-1.228121321,-2.750286568,-2.24575672,-1.361208788,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568
g8186,g8186,5.280907871,4.207737613,4.416716327,4.970914591,5.203547984,4.886029197,4.401551487,5.237856584,5.251555344,3.638386198,4.343477609,3.675037381
g8187,g8187,-1.859733735,-1.471415333,-2.750286568,-0.055687161,-1.541398109,-0.559352456,0.027757648,-0.242185206,-2.750286568,-0.12615763,-0.849885848,-0.919625415
g8188,NAT9,2.896285124,2.360250797,2.828754834,3.010261906,2.665489976,2.616813921,3.067476042,2.525872754,1.383215799,2.646289668,2.705756238,3.279164888
g8189,DHX9,6.870219192,6.712156306,6.657269578,6.833420083,6.178104348,6.416707945,6.801488917,6.670670149,6.134770201,6.390117589,6.885280503,6.930353602
g819,g819,-2.750286568,-2.750286568,-2.750286568,-2.360631098,-2.750286568,-2.038419137,-2.400785884,-2.750286568,-2.750286568,-2.750286568,-1.839573317,-2.750286568
g8190,DDX41,4.977314142,4.308407789,4.74042483,4.368086994,4.166234889,4.476508701,4.493500838,4.143913548,4.352572104,3.905682061,4.716242775,4.556097247
g8191,THAP6,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568
g8192,Vhl,1.761118229,0.516304345,0.945361905,1.33598597,1.687804344,1.53294492,1.019507104,1.682902112,1.953614533,0.622153342,2.125510518,1.496939371
g8193,g8193,4.155358803,3.761128379,2.646511302,4.320889305,3.956516091,4.65144986,3.704210568,3.547165259,3.469755377,2.357086671,3.331598061,4.008937112
g8194,g8194,5.368380753,5.864865889,4.798803338,5.129245755,5.169445084,5.518322482,5.871678137,4.918663313,5.427503112,4.851838307,4.863456395,6.267698435
g8195,SELP,5.43799527,4.3522852,4.573196543,6.032880059,4.572721322,4.884522853,3.032476382,5.993647794,3.678203169,3.524562169,4.444172303,5.65147879
g8196,g8196,4.838761679,4.74281128,4.812576293,5.839713589,5.087023532,4.886999752,2.804671193,5.805506444,4.307800454,3.408434512,4.309074274,6.104649703
g8197,CLPS,-0.854430046,-1.555519034,1.554775434,1.340205446,1.278287582,2.112338217,-1.748215683,-2.010991767,-0.338740207,-1.791404522,0.142671118,-2.750286568
g8198,g8198,2.258729671,-2.750286568,3.355843712,3.894137991,5.582243852,3.366897912,-1.65378918,2.50280695,2.814536269,1.163814166,3.317320065,-0.898081136
g8199,KLHL3,3.407209727,3.536899733,4.898329341,3.577473894,4.22416183,4.129787237,4.504326268,2.23437465,3.970154266,3.64788194,3.172070168,5.157273964
g82,g82,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.021335107,-2.750286568,-1.043662559,-2.750286568,-1.226618356,-2.750286568,-1.093534891,-2.750286568
g820,g820,-2.750286568,-2.750286568,-2.750286568,-1.614666875,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568
g8200,g8200,4.182843853,5.945933639,5.086170362,5.611713289,5.534492766,3.790220146,3.914936482,5.587220591,5.849157799,5.599613796,3.480842046,4.794746771
g8201,MFSD6L,5.49616556,4.817525004,5.558650889,6.04763177,5.521475377,5.857493288,5.476903369,5.976356649,5.62773104,5.281699802,5.62892234,5.437176149
g8202,g8202,4.859301743,4.639310468,5.920379396,5.808264831,5.564400112,5.79368745,5.746018603,5.657327296,5.070812266,5.129036262,5.318683237,5.039123136
g8203,g8203,4.000251162,3.376428831,3.98586166,3.245082354,2.992861365,3.506941464,3.390273883,2.743220409,3.003520965,2.240364704,1.721520919,3.138789007
g8204,TEX52,2.727348563,1.296752238,1.680226366,3.384701043,3.285382643,2.842793605,0.504872293,3.874046298,1.593633165,2.105500147,2.436266368,-0.078040403
g8205,SHC3,6.409205752,6.259483207,6.439378417,6.450035406,6.492359086,6.653594248,6.09795776,6.525667598,6.34324002,5.825589581,6.270010334,6.408860525
g8206,BOLL,-1.83391004,-0.566359536,0.332549472,0.155763456,-0.228449312,-0.089135538,-0.608558025,-1.920011518,0.631551415,-0.465799109,-2.750286568,1.852591777
g8207,DOCK6,6.42933501,6.642507761,6.950727411,6.44506895,6.476205596,6.596197598,6.830170557,7.105687903,6.737373975,6.424234371,6.542901333,6.697325864
g8208,MRM1,4.349205729,4.473164415,4.490308592,4.168557837,3.766678317,3.698606922,4.651266739,3.997448245,3.336330238,3.413429601,3.831420917,4.170598547
g8209,cspB,7.535433842,8.069823068,7.756629667,7.726939268,7.485016509,6.956446225,7.060305751,7.818631205,8.202519178,7.56796157,7.085714898,7.715797872
g821,g821,-0.935084401,-2.750286568,-0.806789503,-0.578663696,-0.891053946,-0.90527925,-2.750286568,-2.319999539,-1.714076025,-2.750286568,-2.151448684,-2.750286568
g8210,g8210,4.847872575,4.635498551,4.171936417,4.459466157,4.1242492,4.695725151,4.747840172,4.477482562,4.499625025,4.066843475,4.813988112,4.49322941
g8211,cspA,6.470890808,7.182131091,6.870185018,6.547386699,6.242160577,5.942365732,6.381795197,6.597296188,7.02311976,6.866819518,5.969593457,6.707737455
g8212,C15orf27,3.748648131,4.578253121,4.418564887,4.170004534,3.616913211,4.30533184,4.693892954,3.829171224,4.20231119,3.81287367,4.552019259,4.490182252
g8213,PNPLA2,6.47915431,6.301394579,6.779028729,6.853215878,6.756393356,7.394552095,6.899479197,6.040758479,6.419233085,6.223360071,6.130419422,7.372091923
g8214,g8214,3.358015024,3.385721235,4.725393589,3.532760896,3.612441216,3.79058324,4.068067844,2.895900479,2.669062712,2.456182506,4.353078285,3.831222
g8215,g8215,2.916367174,2.77906037,3.51024808,2.5995227,3.329905346,3.540054833,4.432749256,3.43666499,2.214151242,2.738400358,3.521009754,4.136984257
g8216,g8216,0.051472014,-0.951297496,-1.489395792,1.496915795,2.441777141,2.212838825,-0.110112333,1.165934546,-0.735651824,-1.252801918,1.663865083,0.753538708
g8217,g8217,5.203284449,4.666129225,5.143739513,5.444893762,5.012448289,4.907052536,4.799469808,6.038241287,4.590312898,3.864481691,4.419139903,5.44618195
g8218,Hmcn1,8.064105027,8.183404821,7.728372801,7.120491971,7.209248613,9.244036169,9.815808908,8.032616646,8.261392769,7.256088078,9.241223538,8.397116257
g8219,g8219,2.859702051,3.039663584,2.533396514,2.442110476,2.269895126,2.582351244,2.082539566,2.393107179,1.464129854,1.221818978,2.117989362,2.473852779
g822,g822,0.586797077,2.5014349,1.52954611,1.685391173,1.114928548,1.32772459,0.969877001,0.68419374,1.309531617,-0.700910885,0.890554107,-0.326746175
g8220,g8220,6.981108225,6.343568986,6.656010396,6.515015881,6.419387265,6.209204962,6.351357959,6.616493971,6.121602696,6.062829071,6.373106926,6.320849598
g8221,g8221,3.806249891,4.031431728,4.409341712,3.686057333,3.9482883,4.775132453,4.774746237,3.697419955,4.520597439,2.728048919,4.24281908,2.873606479
g8222,g8222,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568
g8223,g8223,-2.750286568,-2.750286568,-2.750286568,6.549955338,-2.750286568,-2.750286568,3.811400384,-2.750286568,-2.750286568,-2.750286568,4.256796953,1.70692117
g8224,g8224,3.936272259,3.471816446,3.960392319,3.370266922,3.676154903,4.382586182,3.538799657,3.814302297,3.903712963,2.836129147,3.651903519,3.286581828
g8225,SLC38A9,3.938568967,5.058994556,5.487088374,5.002775881,4.418724485,5.535978576,5.370439591,4.567009556,4.837278343,3.84571665,3.215939118,4.254000674
g8226,HOMER2,4.535216871,4.218083855,4.4264781,4.618369221,4.570708799,4.168385303,3.724239664,4.085373614,3.88730882,3.866177322,4.460427688,4.063956611
g8227,PTCD1,4.728580483,4.153228432,4.302358761,4.274627968,3.939315813,4.006816315,4.08165663,3.985995464,3.584765438,3.108098129,4.445642037,4.562700206
g8228,LRRCC1,3.670041145,3.984694901,4.398025922,3.707617235,3.034178136,3.365154335,3.536518208,3.536477016,3.85676352,3.520659345,3.856855748,4.379425122
g8229,g8229,-0.743979937,-0.593622271,1.413792045,2.865865552,6.297109153,2.42690699,-0.658494569,4.218472719,3.360721,3.13348306,4.172692743,-1.473355777
g823,g823,2.511570437,2.466437573,0.199267359,1.074563586,1.133224164,0.242572385,2.243961894,1.501294106,-1.345610556,1.879757029,1.936920037,1.126161176
g8230,TBX10,4.244092729,4.092787141,4.11483752,3.763908215,4.307307659,3.438961601,4.255532806,3.765551135,4.116477471,4.135641037,3.772732324,4.754193914
g8231,g8231,2.816108599,1.833700931,2.082713378,2.70026302,1.433214569,2.200977214,1.918523614,1.639933344,2.004354182,1.489579178,0.423973654,2.621432057
g8232,g8232,-1.722480499,-2.750286568,-0.71046839,-2.750286568,-2.750286568,-0.265669525,-1.965915533,-2.750286568,-2.750286568,-0.810782399,-2.750286568,-2.750286568
g8233,g8233,3.525906652,4.377394875,3.352240558,3.546590904,4.4700829,3.8914852,4.792364127,2.760297631,4.047279542,3.259728448,3.521132564,4.594225561
g8234,CDAN1,5.037200509,4.251764318,4.3282376,4.904186448,4.213306756,3.922006257,4.115784901,3.662282135,3.501191831,3.449415261,3.845605595,4.876060151
g8235,GART,5.273726414,5.379800643,5.551869917,5.514896643,5.507667057,5.33625521,5.280598617,5.812203222,4.896612668,4.888738482,5.821875663,5.351468921
g8236,PISD,4.846576018,5.033225327,4.017031758,4.628341641,4.608282084,4.809504263,4.953841426,4.391063642,4.316314058,4.333497955,4.821541544,5.305646661
g8237,g8237,3.936980591,4.124899122,4.657137645,4.386816571,4.073922613,3.465646889,3.611901976,4.347667744,4.092527459,3.299214753,4.437334826,4.147212645
g8238,CEP78,6.411118635,5.737436099,6.195167848,5.731407165,5.279719244,4.809052993,5.192571755,5.064258898,5.100213784,5.248346657,5.205753873,5.634511248
g8239,g8239,-2.750286568,-0.280764541,1.539557452,-0.048034017,1.104498154,-2.750286568,0.911722589,1.275604697,0.132889971,1.63385644,-1.151848782,-2.750286568
g824,g824,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-1.068335478,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568
g8240,g8240,2.11294925,-0.777112451,3.562846628,2.646058626,2.692086359,2.525292566,1.754580044,2.058658094,3.220513158,2.576530277,1.015954603,1.66176035
g8241,CSTB,7.085035618,7.692946987,8.911661308,7.824549237,7.916494281,7.441178517,7.712631457,4.729198843,6.997912862,4.397360466,4.62337013,6.883502225
g8242,IQANK1,4.159480832,3.897470493,4.505830078,5.148439321,5.106760964,5.580377606,4.641608083,4.804744632,4.988815644,4.447130106,4.750646895,3.698455346
g8243,IQANK1,3.028813028,2.414971251,4.386384099,4.744074757,5.013587346,4.880427011,2.121637032,4.19444604,4.753249688,3.18718646,4.315015479,1.767746392
g8244,R3HDML,2.624464126,2.355529299,2.713009159,2.29221478,2.826557526,3.79206271,2.340926962,2.701004153,3.196348727,2.029588691,3.665864888,2.2287065
g8245,MCM2,6.620382302,6.428570938,7.272239223,6.884725363,6.106258157,6.925909987,5.475991089,6.14347375,5.905240072,6.213411083,6.997855216,6.029050546
g8246,STYK1,6.74340875,7.606623915,7.219639876,6.994814067,7.065449576,7.396021832,7.786062894,6.224549558,6.442535303,6.247498493,6.737118364,7.618881622
g8247,g8247,3.671465869,3.625485144,3.686854735,3.958207451,4.305689458,4.944208636,5.467852543,4.045539012,4.401549199,3.662769441,5.56921788,4.185150112
g8248,g8248,3.185114376,2.313413162,4.819021973,3.072888505,2.590587902,-1.548219472,3.681301506,1.866911476,3.692226752,3.408790965,2.379477267,4.41004609
g8249,g8249,1.682914956,0.214957138,-1.956227289,1.790132761,-2.750286568,0.612638503,-0.672942948,0.370928976,1.63269693,-0.626852388,1.296257142,1.33512615
g825,g825,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-0.53156688,-2.750286568,-2.750286568,-0.715494933,-1.281834683,-2.750286568,-2.750286568
g8250,EBNA1BP2,5.29453562,5.294650486,5.126266565,5.143707915,4.29416999,3.782992583,5.423376431,4.526859598,4.07683296,3.943022564,4.754650151,5.051961026
g8251,SETD8,4.361681188,4.364497198,4.321788288,4.357186723,3.843060208,3.912392149,3.822373059,3.740896696,3.518889643,3.185909562,4.42668681,3.703685028
g8252,NGEF,6.307819979,6.873014338,6.823667232,6.278255834,5.922352385,6.596745923,6.948391796,6.292076294,6.612366596,6.789750585,6.264577358,6.973295476
g8253,MSMP,2.183179789,0.059479944,-0.189660185,1.496547919,0.53049081,2.425009302,1.98968853,0.466690436,1.131354046,2.380839226,1.936633176,1.019865851
g8254,g8254,6.46456691,6.452866846,6.396170048,6.259952281,6.367822831,6.365421462,6.18932842,6.514503731,5.307204231,5.787428863,6.075245888,6.410136708
g8255,C1orf123,4.19401276,3.62202096,4.297301681,4.163213311,3.896858336,3.59641754,3.723417707,3.471915672,3.644485992,3.178626696,4.177033841,4.357445575
g8256,PPIE,4.960622592,4.566841426,5.106358234,4.388051057,4.520237248,4.30104484,4.510711176,4.236693218,3.974032365,3.828187604,4.484283283,3.944099798
g8257,RFC4,4.740342939,4.613600245,4.514833622,4.554049519,3.931436354,4.477280942,4.344302306,4.001498876,4.328053976,3.406268783,4.520933888,4.408483612
g8258,MDM1,6.610884592,6.373707521,6.791543251,6.961920891,6.800473466,6.485225805,6.149720765,6.723382049,6.169747413,6.603101506,6.759887414,6.087887234
g8259,ABT1,3.57642918,3.213838506,3.856867423,3.6840515,3.7048887,3.804355724,3.714037571,2.730850021,3.182428219,2.6612509,3.995068633,3.884686175
g826,KLHL33,-1.304930493,-2.750286568,-2.750286568,-2.062294671,-2.750286568,-0.852305904,-2.750286568,0.379036249,1.568200334,-1.615092016,-2.750286568,-0.51041027
g8260,CHD1,7.129123445,6.79527492,7.199538188,6.936136868,6.785950946,6.888522749,6.85601276,6.96168937,6.461807703,6.545390177,6.9702098,6.988813815
g8261,g8261,5.335130809,4.463604896,5.005098349,5.105047788,4.489552776,3.882891831,4.61967335,1.26555683,4.021057075,3.293592677,4.034967326,4.374350086
g8262,C18orf32,3.614095821,4.3345117,4.077947743,4.250786378,3.769541128,4.107630174,4.114515704,4.115149365,4.421845501,3.770971793,3.098418825,4.416285161
g8263,TMEM161B,5.192784257,5.044531354,4.643787796,4.910735951,4.747933771,4.653112929,4.488749292,4.70342102,4.924805538,4.140882094,4.42846701,4.700141417
g8264,g8264,6.155720407,6.48279044,5.856277264,5.941456825,5.894960254,5.601472424,5.440073384,6.227424507,5.638846378,6.115143713,5.532382108,5.679795321
g8265,BIRC2,8.755772186,8.669343125,8.966196018,9.208314931,8.062466623,9.58767691,9.780456864,8.833827109,9.795348077,9.771591953,9.235849024,9.815020222
g8266,g8266,3.939985182,5.279681556,5.075072565,2.397454321,5.7470012,4.33804001,5.164307345,4.58063033,2.218790602,5.011506854,5.703876658,6.22138674
g8267,OTUD5,5.888932585,5.846054704,6.83547762,6.173330026,6.42911898,6.254199212,6.327422156,5.818311858,5.648604091,5.533935923,5.968756474,6.196263326
g8268,TMEM98,5.282451459,5.463242992,4.657046541,5.399638083,5.020461371,5.228212622,5.712584133,5.147228452,5.270948595,4.900834571,5.653554443,5.257129137
g8269,IFIH1,4.508265411,4.112249372,-0.831852164,4.953608966,4.77618627,5.907939101,5.557536043,5.44249637,4.878751178,4.294480383,5.63945497,5.148295266
g827,g827,-2.750286568,-0.59585552,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568
g8270,IFIH1,4.881791184,4.556215104,5.151086624,5.167414961,4.752521367,5.947247206,5.868975543,5.400352798,4.699961064,3.715651845,5.526649205,5.242918232
g8271,IFIH1,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-1.292370669,4.160564735,-2.750286568,-2.172861689,-2.750286568,-2.750286568,-2.750286568
g8272,ATG13,6.053563614,6.21530008,6.788967191,6.009442785,6.217833669,6.366452078,6.320027843,5.756331791,5.80615288,5.692871349,5.881925379,6.877651567
g8273,g8273,5.622169677,5.156776622,5.621643562,5.730493288,5.395031119,5.902180585,5.491206262,5.847569141,5.203879639,4.495930628,5.681544222,5.307860513
g8274,g8274,-2.750286568,-0.982072895,-1.992657513,-1.262654769,-1.543215839,-1.530539051,-2.750286568,1.3570428,-2.750286568,-2.750286568,-2.750286568,-2.750286568
g8275,M6PR,5.890562469,5.560955547,5.527304986,5.481952848,5.593978888,5.639249124,5.4126548,5.674354304,4.951732095,4.836611414,5.171885064,4.999346312
g8276,g8276,1.309572344,-2.750286568,1.904765496,2.554745358,3.797840034,2.016410317,0.747652975,2.238582863,1.086166212,1.61885355,3.222635137,-0.329224569
g8277,g8277,7.469274393,7.059063112,7.484255068,7.40509409,7.193676305,7.339900479,6.894788047,7.308162504,7.243612421,7.142793175,7.212075676,7.494606962
g8278,g8278,-2.750286568,-2.750286568,-0.485416907,0.93613225,-1.483816899,-2.367064247,-2.750286568,-2.750286568,0.398459666,-1.987172023,0.068190413,0.540544884
g8279,SLC35G2,2.657661872,2.457737688,1.797370336,2.051945721,2.679159883,2.462458137,2.156399121,1.220535902,1.310019571,0.884693242,1.951517584,2.558956053
g828,g828,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568,-2.750286568
g8280,g8280,7.069209708,7.427464015,7.994199198,6.519688436,7.08648696,7.266820216,7.23813855,4.781265251,7.409570896,6.932517259,4.98456159,7.967571974
g8281,g8281,5.14240198,4.754644052,5.660122067,5.402838702,5.858170726,5.065348738,4.502836569,4.691284342,5.020599038,4.157652854,5.148809132,5.074172494
g8282,g8282,4.535213897,2.908014707,5.220226625,3.710747679,3.0591969,5.731322622,6.724681955,3.424719154,7.697187442,3.711685427,5.440246908,4.164318437
g8283,SUPT6H,7.148056317,7.1104176,7.254774978,7.125497678,6.699557459,7.199799194,7.179650428,7.045611784,6.708754444,6.36834434,7.186512559,7.275359644
g8284,C1D,4.664336137,4.797905562,4.434187323,4.025423419,3.546932209,3.38699294,4.097764686,3.54554286,3.942067429,2.795843478,3.484449688,4.091738195
g8285,FRG1,5.152981242,5.077180434,5.04423359,5.274806018,4.926317396,4.832985276,4.946303105,4.258956225,3.91914494,3.844185408,4.971220778,4.72486975
g8286,LLPH,6.314440948,5.904704433,6.442493142,6.246972827,5.861012868,5.898720918,5.887787891,5.531522025,5.908597392,5.103327561,5.969095364,6.401057335
g8287,GCC1,3.869895051,3.698976449,3.449608496,3.809179926,3.325638161,3.731218855,3.661283506,2.826606585,3.364787864,2.838700667,3.967409696,3.711364225
g8288,C12orf4,4.826238686,4.672011174,4.900196092,5.168617944,4.34902323,5.015230697,4.606440262,4.474109962,4.67372624,3.905269191,4.856786571,5.155158598
